name,company,location,average_salary
[THANH HOA] CHUYEN VIEN KINH DOANH MANG MAY MOC THIET BI,CONG TY TNHH ZOOMLION VIET NAM,Thanh Hoa,12.0
NHAN VIEN KINH DOANH [Tra Vinh],Cong ty TNHH Truong Tho Viet Nam,Tra Vinh,15.0
[HA NOI] CHUYEN VIEN KINH DOANH MANG MAY MOC THIET BI,CONG TY TNHH ZOOMLION VIET NAM,Ha Noi,12.0
[HCM] CHUYEN VIEN KI THUAT DICH VU SAU BAN HANG ( BIET TIENG TRUNG HOAC ANH),CONG TY TNHH ZOOMLION VIET NAM,TP HCM,12.0
NHAN VIEN KINH DOANH [Ho Chi Minh],Cong ty TNHH Truong Tho Viet Nam,TP HCM,15.0
[HA NOI] CHUYEN VIEN KI THUAT DICH VU SAU BAN HANG ( BIET TIENG TRUNG HOAC ANH),CONG TY TNHH ZOOMLION VIET NAM,Ha Noi,12.0
TRO LY VAN PHONG HO CHI MINH BIET TIENG TRUNG,CONG TY TNHH ZOOMLION VIET NAM,TP HCM,12.0
CHUYEN VIEN MARKETING SAN PHAM,CONG TY TNHH ZOOMLION VIET NAM,Ha Noi,15.0
NHAN VIEN KINH DOANH [Son La],Cong ty TNHH Truong Tho Viet Nam,Son La,15.0
NHAN VIEN KINH DOANH [An Giang],Cong ty TNHH Truong Tho Viet Nam,An Giang,15.0
NHAN VIEN KINH DOANH [THANH HOA],Cong ty TNHH Truong Tho Viet Nam,Thanh Hoa,15.0
NHAN VIEN KINH DOANH [Thua Thien - Hue],Cong ty TNHH Truong Tho Viet Nam,Thua Thien - Hue,15.0
NHAN VIEN KINH DOANH [Yen Bai],Cong ty TNHH Truong Tho Viet Nam,Yen Bai,15.0
NHAN VIEN KINH DOANH [Cao Bang],Cong ty TNHH Truong Tho Viet Nam,Cao Bang,15.0
[Da Nang] Nhan Vien Kinh Doanh Nganh Hang,Cua Hang Dien Thoai Di Dong XT Smart,Da Nang,11.0
NHAN VIEN KINH DOANH [SOC TRANG],Cong ty TNHH Truong Tho Viet Nam,Soc Trang,15.0
NHAN VIEN KINH DOANH [HA TINH],Cong ty TNHH Truong Tho Viet Nam,Ha Tinh,15.0
NHAN VIEN KINH DOANH [DIEN BIEN],Cong ty TNHH Truong Tho Viet Nam,Dien Bien,15.0
NHAN VIEN KINH DOANH [QUANG NINH],Cong ty TNHH Truong Tho Viet Nam,Quang Ninh,15.0
NHAN VIEN KINH DOANH [LANG SON],Cong ty TNHH Truong Tho Viet Nam,Lang Son,15.0
NHAN VIEN KINH DOANH [Quang Tri],Cong ty TNHH Truong Tho Viet Nam,Quang Tri,15.0
NHAN VIEN KINH DOANH [Quang Nam],Cong ty TNHH Truong Tho Viet Nam,Quang Nam,15.0
NHAN VIEN KINH DOANH [Ben Tre],Cong ty TNHH Truong Tho Viet Nam,Ben Tre,15.0
NHAN VIEN KINH DOANH [THAI NGUYEN],Cong ty TNHH Truong Tho Viet Nam,Thai Nguyen,15.0
NHAN VIEN KINH DOANH [NGHE AN],Cong ty TNHH Truong Tho Viet Nam,Nghe An,15.0
NHAN VIEN KINH DOANH [ Quang Ngai],Cong ty TNHH Truong Tho Viet Nam,Quang Ngai,15.0
NHAN VIEN KINH DOANH [Binh Dinh],Cong ty TNHH Truong Tho Viet Nam,Binh Dinh,15.0
NHAN VIEN KINH DOANH [BAC GIANG ],Cong ty TNHH Truong Tho Viet Nam,Bac Giang,15.0
NHAN VIEN KINH DOANH [Can Tho],Cong ty TNHH Truong Tho Viet Nam,Can Tho,15.0
NHAN VIEN KINH DOANH [Binh Duong],Cong ty TNHH Truong Tho Viet Nam,Binh Duong,15.0
Nhan Vien Digital Marketing,CONG TY TNHH PHAN PHOI PHAT VIET,Ha Noi,21.5
NHAN VIEN KINH DOANH [Ca Mau],Cong ty TNHH Truong Tho Viet Nam,Ca Mau,15.0
NHAN VIEN KINH DOANH [VINH PHUC],Cong ty TNHH Truong Tho Viet Nam,Vinh Phuc,15.0
Kien Truc Su Quy Hoach ( Chu Dau Tu ),Cong Ty Co Phan Dau Tu Img,TP HCM,17.5
NHAN VIEN KINH DOANH [Bac Can],Cong ty TNHH Truong Tho Viet Nam,Bac Can,15.0
[HN] Quan Ly Toa Nha ( Kinh Nghiem Van Hanh Trung Tam Thuong Mai),Cong Ty Co Phan Dau Tu Img,Ha Noi,23.5
NHAN VIEN KINH DOANH THANG MAY,Cong ty CP Thang May Mesco Viet Nam,Ha Noi,8.0
Nhan Vien Designer 2D,CONG TY TNHH PHAN PHOI PHAT VIET,Ha Noi,15.0
Truong Khu Vuc Kinh Doanh [Ca Mau],Newton Group,Ca Mau,20.0
Ke Toan Truong (Chu Dau Tu Bat Dong San),Cong Ty Co Phan Dau Tu Img,TP HCM,17.5
Truong Khu Vuc Kinh Doanh [Ha Tinh],Newton Group,Ha Tinh,20.0
[HN] Chuyen Vien Kinh Doanh (Cho Thue TT Thuong Mai) + Hoa Hong Cao,Cong Ty Co Phan Dau Tu Img,Ha Noi,13.5
Nhan Vien Tu Van Ban Hang (Da Nang),Viettel Store - Cong ty Thuong Mai Va Xuat Nhap Khau Viettel.,Da Nang,9.5
"Nhan Vien Tu Van Ban Hang (Ke Sat, Binh Giang,Hai Duong)",Viettel Store - Cong ty Thuong Mai Va Xuat Nhap Khau Viettel.,Hai Duong,9.5
[HN] Nhan Vien IT Support,Cong Ty Co Phan Dau Tu Img,Ha Noi,10.5
[HN] Ky Su Truong (Kinh Nghiem Van Hanh Trung Tam Thuong Mai),Cong Ty Co Phan Dau Tu Img,Ha Noi,20.0
Truong Khu Vuc Kinh Doanh [Hai Phong],Newton Group,Hai Phong,20.0
Truong Nganh Hang Tai Chinh Dien Tu,Viettel Store - Cong ty Thuong Mai Va Xuat Nhap Khau Viettel.,Ha Noi,14.0
Nhan Vien Ky Thuat Bao Hanh Tai TPHCM,Viettel Store - Cong ty Thuong Mai Va Xuat Nhap Khau Viettel.,TP HCM,9.5
Giam Doc Sieu Thi Nguon Tai Ninh Binh,Viettel Store - Cong ty Thuong Mai Va Xuat Nhap Khau Viettel.,Ninh Binh,12.5
Giam Doc Sieu Thi Nguon Tai Bac Ninh,Viettel Store - Cong ty Thuong Mai Va Xuat Nhap Khau Viettel.,Bac Ninh,12.5
Nhan Vien Ban Hang Ky Thuat Tai Eakar - Dak Lak,Viettel Store - Cong ty Thuong Mai Va Xuat Nhap Khau Viettel.,Dak Lak,9.5
Nhan Vien Tu Van Ban Hang Tai Quang Ninh,Viettel Store - Cong ty Thuong Mai Va Xuat Nhap Khau Viettel.,Quang Ninh,9.5
"Nhan Vien Tu Van Ban Hang Tai Phuong Dong Tien, Pho Yen, Thai Nguyen",Viettel Store - Cong ty Thuong Mai Va Xuat Nhap Khau Viettel.,Thai Nguyen,9.5
Truong Nhom Content Marketing My Pham,CONG TY CO PHAN DAU TU  VA CONG NGHE HEBELA,Ha Noi,16.0
Quan Ly Sieu Thi Nguon Tai Lao Cai,Viettel Store - Cong ty Thuong Mai Va Xuat Nhap Khau Viettel.,Lao Cai,10.0
Quan Ly Sieu Thi Nguon Tai Hung Yen,Viettel Store - Cong ty Thuong Mai Va Xuat Nhap Khau Viettel.,Hung Yen,10.0
Nhan Vien Dich Vu Khach Hang Kiem Bien Phien Dich Tieng Anh/Tieng Nhat,Cong ty CP Dich Vu Y Te Viet Nhat,Ha Noi,11.5
Quan Ly Sieu Thi Nguon Tai Nam Dinh,Viettel Store - Cong ty Thuong Mai Va Xuat Nhap Khau Viettel.,Nam Dinh,10.0
Nhan Vien Thu Ngan (tieng Anh),Cong ty CP Dich Vu Y Te Viet Nhat,Ha Noi,10.0
Quan Ly Sieu Thi Nguon Tai Hai Duong,Viettel Store - Cong ty Thuong Mai Va Xuat Nhap Khau Viettel.,Hai Duong,10.0
[Ho Chi Minh] Pho Giam Doc Kinh Doanh Bat Dong San,CONG TY CO PHAN DAU TU VA PHAT TRIEN DIA OC GIA PHUC,TP HCM,25.0
Quan Ly Sieu Thi Nguon Tai Thai Binh,Viettel Store - Cong ty Thuong Mai Va Xuat Nhap Khau Viettel.,Thai Binh,10.0
[Ho Chi Minh] Nhan Vien Kinh Doanh Bat Dong San,CONG TY CO PHAN DAU TU VA PHAT TRIEN DIA OC GIA PHUC,TP HCM,7.5
Quan Ly Sieu Thi Nguon Tai Dong Nai,Viettel Store - Cong ty Thuong Mai Va Xuat Nhap Khau Viettel.,Dong Nai,10.0
Nhan Vien Co Dien,Cong Ty CP Quoc Te Tan A Ha Nam,Ha Nam,7.75
"Nhan Vien Ke Toan Tai Nhon Trach, Dong Nai",Viettel Store - Cong ty Thuong Mai Va Xuat Nhap Khau Viettel.,Dong Nai,9.5
[Long An] Pho Giam Doc Kinh Doanh Bat Dong San,CONG TY CO PHAN DAU TU VA PHAT TRIEN DIA OC GIA PHUC,Long An,25.0
Giam Doc Sieu Thi Nguon Tai Bac Can,Viettel Store - Cong ty Thuong Mai Va Xuat Nhap Khau Viettel.,Bac Can,12.5
[Da Nang] Middle Project Manager,Cong Ty TNHH Phan Mem GCO,Da Nang,22.5
Giam Doc Sieu Thi Nguon Tai Dien Bien,Viettel Store - Cong ty Thuong Mai Va Xuat Nhap Khau Viettel.,Dien Bien,12.5
[Ho Chi Minh] Giam Doc Kinh Doanh Bat Dong San,CONG TY CO PHAN DAU TU VA PHAT TRIEN DIA OC GIA PHUC,TP HCM,150.0
Giam Doc Sieu Thi Nguon Tai Ha Noi,Viettel Store - Cong ty Thuong Mai Va Xuat Nhap Khau Viettel.,Ha Noi,12.5
Truong Nhom Tu Van Thu Nhap Tu 20 - 30 Trieu,CONG TY CO PHAN DAU TU  VA CONG NGHE HEBELA,Ha Noi,25.0
[Long An] Giam Doc Kinh Doanh Bat Dong San,CONG TY CO PHAN DAU TU VA PHAT TRIEN DIA OC GIA PHUC,Long An,150.0
Nhan Vien Cham Soc Khach Hang,CONG TY CO PHAN DAU TU  VA CONG NGHE HEBELA,Ha Noi,11.5
NHAN VIEN TAP VU VAN PHONG,Cong Ty TNHH IDT Viet Nam,TP HCM,8.0
Marketing Executive,CONG TY CO PHAN DAU TU  VA CONG NGHE HEBELA,Ha Noi,12.0
[Ho Chi Minh]Truong Phong Kinh Doanh Bat Dong San,CONG TY CO PHAN DAU TU VA PHAT TRIEN DIA OC GIA PHUC,TP HCM,12.5
Senior Mobile Developer Upto 1700$,CONG TY CO PHAN DAU TU  VA CONG NGHE HEBELA,Ha Noi,39.9
Trinh Duoc Vien [TP Mong Cai - Quang Ninh],Cong Ty TNHH Duoc Pham Altoka,Quang Ninh,15.0
Senior Java Full Stack Developer Upto 1700$,CONG TY CO PHAN DAU TU  VA CONG NGHE HEBELA,Ha Noi,39.9
[Long An] Truong Phong Kinh Doanh Bat Dong San,CONG TY CO PHAN DAU TU VA PHAT TRIEN DIA OC GIA PHUC,Long An,12.5
To Truong Khuon,Cong Ty CP Quoc Te Tan A Ha Nam,Ha Nam,15.0
TRUONG BO PHAN QC ( LAM VIEC TAI HA NAM),Cong Ty CP Quoc Te Tan A Ha Nam,Ha Nam,15.0
[Long An] Tu Van Vien Bat Dong San,CONG TY CO PHAN DAU TU VA PHAT TRIEN DIA OC GIA PHUC,Long An,7.5
[Ho Chi Minh]Tu Van Vien Bat Dong San,CONG TY CO PHAN DAU TU VA PHAT TRIEN DIA OC GIA PHUC,TP HCM,7.5
[Long An] Nhan Vien Kinh Doanh Bat Dong San,CONG TY CO PHAN DAU TU VA PHAT TRIEN DIA OC GIA PHUC,Long An,7.5
Trinh Duoc Vien [TP Uong Bi - Quang Ninh],Cong Ty TNHH Duoc Pham Altoka,Quang Ninh,15.0
Trinh Duoc Vien [Thi xa Dong Trieu - Quang Ninh],Cong Ty TNHH Duoc Pham Altoka,Quang Ninh,15.0
Quan Ly Vung - Thai Binh,Cong Ty TNHH Duoc Pham Altoka,Thai Binh,22.5
Trinh Duoc Vien [Quan Duong Kinh - Hai Phong],Cong Ty TNHH Duoc Pham Altoka,Hai Phong,15.0
Trinh Duoc Vien [Quan Do Son - Hai Phong],Cong Ty TNHH Duoc Pham Altoka,Hai Phong,15.0
Trinh Duoc Vien [Quan Hong Bang - Hai Phong],Cong Ty TNHH Duoc Pham Altoka,Hai Phong,15.0
Trinh Duoc Vien [Huyen Tien Lang - Hai Phong],Cong Ty TNHH Duoc Pham Altoka,Hai Phong,15.0
Trinh Duoc Vien [Quan Le Chan - Hai Phong],Cong Ty TNHH Duoc Pham Altoka,Hai Phong,15.0
Trinh Duoc Vien [Quan Hai An - Hai Phong],Cong Ty TNHH Duoc Pham Altoka,Hai Phong,15.0
Trinh Duoc Vien - Thai Nguyen,Cong Ty TNHH Duoc Pham Altoka,Thai Nguyen,15.0
Trinh Duoc Vien [Quan Ngo Quyen - Hai Phong],Cong Ty TNHH Duoc Pham Altoka,Hai Phong,15.0
Trinh Duoc Vien [Huyen An Duong - Hai Phong],Cong Ty TNHH Duoc Pham Altoka,Hai Phong,15.0
[Quan 12 - HCM] TRINH DUOC VIEN KENH OTC,Cong Ty TNHH Thao Duoc Viet,TP HCM,10.0
Trinh Duoc Vien [Huyen dao Cat Hai - Hai Phong],Cong Ty TNHH Duoc Pham Altoka,Hai Phong,15.0
Trinh Duoc Vien [Huyen dao Bach Long Vi - Hai Phong],Cong Ty TNHH Duoc Pham Altoka,Hai Phong,15.0
Lap Trinh Vien Mobile (Flutter),CONG TY CP DAU TU VA PHAT TRIEN KZTEK,Ha Noi,16.0
Trinh Duoc Vien [Huyen An Lao - Hai Phong],Cong Ty TNHH Duoc Pham Altoka,Hai Phong,15.0
Pho Quan Doc Phan Xuong,Cong Ty Co Phan Luoi Han Thien Phu,Binh Duong,19.0
Trinh Duoc Vien [Huyen Vinh Bao - Hai Phong],Cong Ty TNHH Duoc Pham Altoka,Hai Phong,15.0
[Tan Binh - HCM] TRINH DUOC VIEN KENH OTC,Cong Ty TNHH Thao Duoc Viet,TP HCM,10.0
Nhan Vien Co Khi,Cong Ty Co Phan Luoi Han Thien Phu,Binh Duong,11.0
[Quan 1 - HCM] TRINH DUOC VIEN KENH OTC,Cong Ty TNHH Thao Duoc Viet,TP HCM,10.0
Thuc Tap Sinh Marketing,Cong Ty TNHH MTV Alifaco,Ha Noi,10.0
[Tan Phu - HCM] TRINH DUOC VIEN KENH OTC,Cong Ty TNHH Thao Duoc Viet,TP HCM,10.0
[Quan 3 - HCM] TRINH DUOC VIEN KENH OTC,Cong Ty TNHH Thao Duoc Viet,TP HCM,10.0
Nhan Vien Ke Toan Chi Phi Va Cong No Phai Tra,Cong Ty Co Phan Xuat Nhap Khau va Thuong Mai Dai Linh,Ha Noi,13.5
[Quan 11 - HCM] TRINH DUOC VIEN KENH OTC,Cong Ty TNHH Thao Duoc Viet,TP HCM,10.0
"NHAN VIEN KE TOAN (THUE, NOI BO)",Cong Ty TNHH Dau Tu & Phat Trien Thiet Bi Cong Nghiep Hoang Ha,Ha Noi,7.0
[Quan 6 - HCM] TRINH DUOC VIEN KENH OTC,Cong Ty TNHH Thao Duoc Viet,TP HCM,10.0
[Quan 5 - HCM] TRINH DUOC VIEN KENH OTC,Cong Ty TNHH Thao Duoc Viet,TP HCM,10.0
[Can Gio - HCM] TRINH DUOC VIEN KENH OTC,Cong Ty TNHH Thao Duoc Viet,TP HCM,10.0
Giao Vien Chuyen Mon Tieng Nhat N2,Cong Ty Co Phan Cong Nghe Giao Duc EDTE,Ha Noi,9.0
[Nha Be - HCM] TRINH DUOC VIEN KENH OTC,Cong Ty TNHH Thao Duoc Viet,TP HCM,10.0
Ky Su Lap Trinh ASP.NET Junior,CONG TY CP DAU TU VA PHAT TRIEN KZTEK,Ha Noi,16.0
Nhan Vien Dieu Hanh Tour Du Lich (Tieng Anh/ Tieng Phap Co Ban),Asia Aventura,Ha Noi,14.0
Nhan Vien Digital Marketing,CONG TY CP DAU TU VA PHAT TRIEN KZTEK,Ha Noi,11.0
Truong Phong Ke Hoach San Xuat,CONG TY TNHH DICH VU VA THUONG MAI AN THANH,Ha Noi,21.5
Nhan Vien Kinh Doanh (Ha Noi),CONG TY CP DAU TU VA PHAT TRIEN KZTEK,Ha Noi,12.5
Tro Ly Tong Giam Doc [Tieng Anh],Cong Ty TNHH MTV Alifaco,Ha Noi,20.0
Nhan Vien Ky Thuat Am Thanh - Anh Sang,CONG TY CO PHAN DICH VU AN UONG KIM ANH,TP HCM,10.0
Quan Ly Dai Ly Kinh Doanh,CONG TY TNHH PHAT TRIEN THUONG MAI BDS NEWSTARLAND,Kien Giang,26.5
Nhan Vien Van Hanh Doi Tac Tai Xe,Cong Ty Co Phan Dich Vu Tuc Thoi (AhaMove),TP HCM,9.5
Ky Su Trac Dac,CONG TY TNHH PHAT TRIEN THUONG MAI BDS NEWSTARLAND,Ha Noi,24.0
Nhan Vien ISO,Cong Ty TNHH Suntel Vina,Hai Duong,10.0
Truong Phong Marketing,CONG TY TNHH PHAN PHOI PHAT VIET,Ha Noi,40.0
Ky Thuat Vien Xet Nghiem,Benh Vien Chuyen Khoa Nam Hoc Va Hiem Muon Ha Noi,Ha Noi,11.0
Truong Nhom Marketing (Luong18 - 22 Trieu),CHUOI NGHI DUONG NATUREKEY,Ha Noi,20.0
TRINH DUOC VIEN ETC - Bac Giang,CONG TY CP THUONG MAI DUOC PHAM BINH MINH,Bac Giang,17.0
ASM KHU VUC MIEN DONG / TAY BAC BO (Tuy Khu Vuc Sinh Song),CONG TY CP THUONG MAI DUOC PHAM BINH MINH,Cao Bang,17.0
"TRINH DUOC VIEN ETC - Tuyen Quang, Yen Bai",CONG TY CP THUONG MAI DUOC PHAM BINH MINH,Tuyen Quang,17.0
TRINH DUOC VIEN OTC - Vinh Phuc,CONG TY CP THUONG MAI DUOC PHAM BINH MINH,Vinh Phuc,17.0
TRINH DUOC VIEN OTC - Thai Nguyen,CONG TY CP THUONG MAI DUOC PHAM BINH MINH,Thai Nguyen,17.0
"TRINH DUOC VIEN ETC - Hai Duong, Hung Yen",CONG TY CP THUONG MAI DUOC PHAM BINH MINH,Hai Duong,17.0
TRO LY TIENG TRUNG,CONG TY TNHH KEESON (BINH DUONG),Binh Duong,14.0
Tan Binh - Chuyen Vien Ke Toan,Cong Ty Co Phan Dien Gia Lai,TP HCM,20.0
[HCM] NHAN VIEN VAN HANH HE THONG DIEN MAT TROI AP MAI,Cong Ty Co Phan Dien Gia Lai,TP HCM,9.0
"Nhan Vien Mua Hang (Trang Thiet Bi, Phuong Tien, Vat Dung)",He Thong Nha Hang Dai Hy,TP HCM,9.0
Tan Binh - Chuyen Vien Hanh Chinh Nhan Su,Cong Ty Co Phan Dien Gia Lai,TP HCM,12.5
[HCM] Nhan Vien Hanh Chinh Nhan Su Tong Hop,Cong Ty Co Phan Dien Gia Lai,TP HCM,12.0
Tro Ly San Xuat,CONG TY TNHH DONG HOC STELLA,TP HCM,8.5
Process QA,CONG TY TNHH SETA INTERNATIONAL VIET NAM,Ha Noi,30.0
Nhan Vien Digital Marketing,CONG TY TNHH DONG HOC STELLA,TP HCM,10.0
"Trinh Duoc Vien OTC - KV Tuyen Quang, Thai Nguyen",CONG TY CO PHAN DUOC LAM DONG (LADOPHAR),Thai Nguyen,15.0
"Giam Doc Kinh Doanh OTo (Xe Ben, Xe Tai)",Cong Ty Co Phan Xay Lap Va Dich Vu Toan Cau (GCS),TP HCM,35.0
Ke Toan Vien,Cong Ty Co Phan Xay Lap Va Dich Vu Toan Cau (GCS),Ha Noi,10.5
Fresher Flutter Developer - Upto 15M,CONG TY TNHH SETA INTERNATIONAL VIET NAM,Ha Noi,15.0
Nhan Vien Kinh Doanh Phat Trien Thi Truong,CONG TY TNHH FES VIETNAM,Binh Duong,9.5
Business Development Executive For Japanese Market,CONG TY TNHH SETA INTERNATIONAL VIET NAM,Ha Noi,15.0
Fresher Mobile (IOS /Android) - Upto 15M,CONG TY TNHH SETA INTERNATIONAL VIET NAM,Ha Noi,15.0
"Trinh Duoc Vien OTC - KV  Ha Nam, Hai Phong",CONG TY CO PHAN DUOC LAM DONG (LADOPHAR),Ha Nam,15.0
"Trinh Duoc Vien OTC - KV Quang Ninh, Bac Ninh",CONG TY CO PHAN DUOC LAM DONG (LADOPHAR),Bac Ninh,15.0
"Trinh Duoc Vien OTC - KV Bac Kan, Lang Son",CONG TY CO PHAN DUOC LAM DONG (LADOPHAR),Bac Can,15.0
Nhan Vien Logistic (Thiet Bi Dien Gio),Cong Ty Co Phan Xay Lap Va Dich Vu Toan Cau (GCS),Ba Ria - Vung Tau,25.0
Nhan Vien Bartender,Grandiose Hotel And Spa,Ha Noi,6.25
Nhan Vien Buong Phong Khach San,Grandiose Hotel And Spa,Ha Noi,5.25
Chuyen Vien Phap Ly Hop Dong,Cong Ty Co Phan Dau Tu - Bat Dong San Thanh Phuong,Binh Phuoc,8.0
Nhan Vien Ke Toan Noi Bo,Grandiose Hotel And Spa,Ha Noi,9.5
Nhan Vien Xuat Nhap Khau,CONG TY TNHH PHIM CACH NHIET NGOI SAO,Ha Noi,12.5
Truong Bo Phan Nhan Su,Grandiose Hotel And Spa,Ha Noi,9.0
[Thanh Hoa] Ke Toan Truong (Xuat Nhap Khau) Ra Tet Nhan Viec,CONG TY CO PHAN TAP DOAN XAY DUNG SCG,Thanh Hoa,17.5
Giam Sat An Toan Lao Dong ( Ha Tinh),CONG TY CO PHAN DAU TU VA XAY DUNG KHANG DUC - CN TP.HCM,Ha Tinh,19.5
[HA NOI] THU KY/TRO LY TONG GIAM DOC (TIENG ANH),CONG TY CO PHAN THUONG MAI VA DICH VU NGOC HA,Ha Noi,16.0
QUAN LY THI CONG XAY DUNG (20-25tr),Cong Ty TNHH Kien Truc Apic,Ha Noi,22.5
"Nhan Vien Cong Dung (Chuyen Nganh Xay Dung, Sua Chua)",APPAREL FAR EASTERN (VIETNAM),Binh Duong,11.0
Nhan Vien Ke Toan Ban Hang,CONG TY CO PHAN THUONG MAI THIET BI DIEN CONG NGHIEP HA NOI,Ha Noi,11.5
Ky Su Xay Dung Dan Dung Va Cong Nghiep,Cong Ty Co Phan Dau Tu - Bat Dong San Thanh Phuong,Binh Phuoc,10.0
Chuyen Vien Phap Ly Dau Tu,Cong Ty Co Phan Dau Tu - Bat Dong San Thanh Phuong,Binh Phuoc,8.0
Ky Su QS,CONG TY CO PHAN TAP DOAN XAY DUNG SCG,TP HCM,17.5
Chuyen Vien Quan Ly Thiet Bi Vat Tu,CONG TY CO PHAN TAP DOAN XAY DUNG SCG,Ha Noi,16.5
Ky Su Hien Truong,CONG TY CO PHAN TAP DOAN XAY DUNG SCG,TP HCM,17.5
[Thanh Hoa] Truong Phong Xuat Nhap Khau,CONG TY CO PHAN TAP DOAN XAY DUNG SCG,Thanh Hoa,25.0
Ky Su QC ( Ha Tinh),CONG TY CO PHAN DAU TU VA XAY DUNG KHANG DUC - CN TP.HCM,Ha Tinh,19.5
Truong Nhom QC (Ha Tinh),CONG TY CO PHAN DAU TU VA XAY DUNG KHANG DUC - CN TP.HCM,Ha Tinh,35.0
Ky Su Cong Truong ( Ha Tinh),CONG TY CO PHAN DAU TU VA XAY DUNG KHANG DUC - CN TP.HCM,Ha Tinh,21.0
Nhan Vien Kinh Doanh - HCM,CONG TY CO PHAN DAU TU VA XAY DUNG KHANG DUC - CN TP.HCM,TP HCM,22.5
Ky Su Trac Dac (HCM),CONG TY CO PHAN DAU TU VA XAY DUNG KHANG DUC - CN TP.HCM,TP HCM,21.0
Ky Su Trac Dac (Tra Vinh),CONG TY CO PHAN DAU TU VA XAY DUNG KHANG DUC - CN TP.HCM,Tra Vinh,20.0
Nhan Vien Tuyen Dung -  HCM,CONG TY CO PHAN DAU TU VA XAY DUNG KHANG DUC - CN TP.HCM,TP HCM,14.5
Ky Su Xay Dung -  Moi Ra Truong,CONG TY CO PHAN DAU TU VA XAY DUNG KHANG DUC - CN TP.HCM,TP HCM,10.0
IT Software,APPAREL FAR EASTERN (VIETNAM),Binh Duong,17.0
Nhan Vien Cat Laser,APPAREL FAR EASTERN (VIETNAM),Binh Duong,11.5
Chuyen Vien Quan Tri Hang Hoa  (Thanh Thao Tieng Anh Hoac Tieng Trung),CONG TY CO PHAN THUONG MAI THIET BI DIEN CONG NGHIEP HA NOI,Ha Noi,14.0
Truong Phong Sales Online Nganh Thoi Trang - Di Lam Ngay,CONG TY CO PHAN THUONG MAI THIET BI DIEN CONG NGHIEP HA NOI,Ha Noi,17.5
Chuyen Vien Phien Dich Nganh Thoi Trang (Thanh Thao Tieng Anh Hoac Tieng Trung),CONG TY CO PHAN THUONG MAI THIET BI DIEN CONG NGHIEP HA NOI,Ha Noi,15.0
Nhan Vien Ke Toan,Cong Ty TNHH Trang Thiet Bi Y Te Dang Khang,TP HCM,8.5
Nhan Vien Ban Hang Thoi Trang Xtep,CONG TY CO PHAN THUONG MAI THIET BI DIEN CONG NGHIEP HA NOI,Ha Noi,10.5
Cua Hang Truong,CONG TY CO PHAN THUONG MAI THIET BI DIEN CONG NGHIEP HA NOI,Ha Noi,8.0
Nhan Vien Kinh Doanh,Cong Ty TNHH Trang Thiet Bi Y Te Dang Khang,TP HCM,11.0
Nhan Vien Giao Nhan,Cong Ty TNHH Trang Thiet Bi Y Te Dang Khang,TP HCM,8.5
Pho Phong Trien Khai Du An,CONG TY CO PHAN UNG DUNG PKH (MEDPRO),TP HCM,22.5
Ke Toan Truong,Cong Ty TNHH Trang Thiet Bi Y Te Dang Khang,TP HCM,17.5
CHUYEN VIEN NHAN SU TONG HOP,"Times Cargo Logistic Co,. LTD",TP HCM,13.5
Nhan Vien Sales Logistics (HCM),"Times Cargo Logistic Co,. LTD",TP HCM,17.5
Nhan Vien Sale Online,CONG TY TNHH DAU TU VA THUONG MAI ENTERBUY VIET NAM,Ha Noi,11.5
Nhan Vien Sales Logistics (Da Nang),"Times Cargo Logistic Co,. LTD",Da Nang,17.5
Nhan Vien Vat Tu,CONG TY CO PHAN HOA CHAT QUANG NGAI,Quang Ngai,8.5
Chuyen Vien Tuyen Dung,Cong Ty CPTM San Xuat Va Dich Vu Keiko Viet Nam,Ha Noi,9.0
To Truong Tuyen Sinh & Cham Soc Phu Huynh,Cong Ty Co Phan Giao Duc Lien Minh Bach Khoa,TP HCM,14.0
NHAN VIEN TELESALE LUONG CAO,Cong Ty CPTM San Xuat Va Dich Vu Keiko Viet Nam,Ha Noi,12.5
Giao Vien Ky Nang (Vo / Boi / The Chat) - Pathway School,Cong Ty Co Phan Giao Duc Lien Minh Bach Khoa,TP HCM,9.0
Nhan Vien Ke Toan Kho - Bao An O,Cong Ty CPTM San Xuat Va Dich Vu Keiko Viet Nam,Ha Noi,10.5
Pho Phong Truyen Thong - Marketing,CONG TY CP CONG NGHE GIAO DUC TRUONG HOC TRUC TUYEN ONSCHOOL,Ha Noi,19.5
TRUONG PHONG KINH DOANH,Cong Ty CPTM San Xuat Va Dich Vu Keiko Viet Nam,Ha Noi,22.5
KE TOAN TONG HOP,Cong Ty CPTM San Xuat Va Dich Vu Keiko Viet Nam,Ha Noi,13.0
Ky Su Giam Sat Cong Trinh Xay Dung Dan Dung Va Cong Nghiep,CONG TY CO PHAN GIAM DINH VA KHU TRUNG FCC,Binh Duong,13.5
Ky Su Tu Van Giam Sat Thi Cong Xay Dung,CONG TY CO PHAN GIAM DINH VA KHU TRUNG FCC,TP HCM,14.5
[An Giang] Nhan Vien Khu Trung,CONG TY CO PHAN GIAM DINH VA KHU TRUNG FCC,An Giang,10.0
Giam Dinh Vien Nganh Co Khi - Dien,CONG TY CO PHAN GIAM DINH VA KHU TRUNG FCC,Da Nang,11.0
Nhan Vien Bien/ Phien Dich Tieng Anh (400-1000 USD + Phuc Loi),CONG TY TNHH HANWO,Ha Noi,16.4
